site,x,y,z
V1506,650169.9091909033,3279520.371034871,960.8896484375
V1507,642789.9091909033,3279490.371034871,510.0830078125
V1508,604749.9091909033,3279460.371034871,391.95977783203125
V1509,607599.9091909033,3279460.371034871,340.6164245605469
V1510,590109.9091909033,3279430.371034871,900.0755004882812
V1511,620139.9091909033,3279430.371034871,200.76438903808594
V1512,567489.9091909033,3279400.371034871,700.0044555664062
V1513,669999.9091909033,3278110.371034871,475.781005859375
V1514,567609.9091909033,3278080.371034871,789.0791015625
V1515,597579.9091909033,3278080.371034871,687.31396484375
V1516,617319.9091909033,3278080.371034871,329.1851806640625
V1517,627549.9091909033,3278080.371034871,333.0129089355469
V1518,589809.9091909033,3278050.371034871,766.7177734375
V1519,625209.9091909033,3278050.371034871,216.9369354248047
V1520,652269.9091909033,3278050.371034871,974.4570922851562
V1521,545259.9091909033,3278020.371034871,481.62939453125
V1522,570279.9091909033,3278020.371034871,754.4193115234375
V1523,647139.9091909033,3277990.371034871,666.4930419921875
V1524,600339.9091909033,3277960.371034871,720.0258178710938
V1525,644469.9091909033,3277810.371034871,1074.1434326171875
V1526,580359.9091909033,3277780.371034871,573.50830078125
V1527,560529.9091909033,3277750.371034871,586.3577880859375
V1528,592689.9091909033,3277750.371034871,600.4808349609375
V1529,595419.9091909033,3277750.371034871,440.116455078125
V1530,654489.9091909033,3277750.371034871,599.658447265625
V1531,574389.9091909033,3277510.371034871,630.4996337890625
V1532,614619.9091909033,3277510.371034871,200.44749450683594
V1533,622179.9091909033,3277510.371034871,396.0567932128906
V1534,630549.9091909033,3277480.371034871,528.541748046875
V1535,562269.9091909033,3277450.371034871,962.2901000976562
V1536,657459.9091909033,3277450.371034871,775.5392456054688
V1537,553059.9091909033,3277420.371034871,356.5881042480469
V1538,643059.9091909033,3277390.371034871,894.4473876953125
V1539,666939.9091909033,3277390.371034871,353.0904541015625
V1540,620559.9091909033,3277360.371034871,284.02276611328125
V1541,610209.9091909033,3277330.371034871,220.128173828125
V1542,565509.9091909033,3277270.371034871,1019.882080078125
V1543,557829.9091909033,3277240.371034871,436.9936218261719
V1544,604479.9091909033,3277210.371034871,690.2741088867188
V1545,649599.9091909033,3277210.371034871,1270.8590087890625
V1546,582909.9091909033,3277180.371034871,845.2044677734375
V1547,606999.9091909033,3277180.371034871,397.6132507324219
V1548,612129.9091909033,3277180.371034871,381.572265625
V1549,672969.9091909033,3277180.371034871,438.6998596191406
V1550,549549.9091909033,3277150.371034871,591.3408203125
V1551,577029.9091909033,3277120.371034871,445.6300964355469
V1552,632949.9091909033,3277120.371034871,480.82452392578125
V1553,659559.9091909033,3277090.371034871,609.2691650390625
V1554,635379.9091909033,3277060.371034871,824.9696044921875
V1555,547209.9091909033,3277030.371034871,471.1418762207031
V1556,572229.9091909033,3277000.371034871,789.9624633789062
V1557,587769.9091909033,3277000.371034871,866.5862426757812
V1558,637749.9091909033,3277000.371034871,504.908447265625
V1559,584739.9091909033,3276970.371034871,831.3372192382812
V1560,662679.9091909033,3276970.371034871,506.0354919433594
V1561,665229.9091909033,3276970.371034871,432.668212890625
V1562,542529.9091909033,3276940.371034871,398.13909912109375
V1563,554799.9091909033,3276940.371034871,533.7236938476562
V1564,602409.9091909033,3276940.371034871,677.4012451171875
V1565,674919.9091909033,3276940.371034871,288.51593017578125
V1566,639999.9091909033,3276910.371034871,757.327880859375
V1567,667449.9091909033,3275590.371034871,502.07318115234375
V1568,572199.9091909033,3275530.371034871,627.8317260742188
V1569,584679.9091909033,3275530.371034871,923.5670776367188
V1570,587199.9091909033,3275530.371034871,782.037841796875
V1571,654849.9091909033,3275500.371034871,344.8372802734375
V1572,569589.9091909033,3275380.371034871,858.4374389648438
V1573,560139.9091909033,3275350.371034871,800.9056396484375
V1574,607029.9091909033,3275350.371034871,582.9966430664062
V1575,664479.9091909033,3275320.371034871,677.6701049804688
V1576,672639.9091909033,3275320.371034871,585.302734375
V1577,549489.9091909033,3275290.371034871,569.0675048828125
V1578,657579.9091909033,3275230.371034871,684.3739013671875
V1579,604419.9091909033,3275200.371034871,944.7235717773438
V1580,595029.9091909033,3275170.371034871,642.7152099609375
V1581,635559.9091909033,3275140.371034871,717.374267578125
V1582,554409.9091909033,3275110.371034871,534.9003295898438
V1583,659919.9091909033,3275110.371034871,662.2609252929688
V1584,596919.9091909033,3275080.371034871,612.363525390625
V1585,662739.9091909033,3275050.371034871,797.65869140625
V1586,544389.9091909033,3275020.371034871,503.1658020019531
V1587,580569.9091909033,3274990.371034871,747.9785766601562
V1588,602409.9091909033,3274990.371034871,1140.967041015625
V1589,566919.9091909033,3274930.371034871,701.5557250976562
V1590,589539.9091909033,3274870.371034871,594.6846923828125
V1591,626919.9091909033,3274840.371034871,356.6090393066406
V1592,630549.9091909033,3274840.371034871,457.20794677734375
V1593,583029.9091909033,3274810.371034871,929.8291015625
V1594,578019.9091909033,3274780.371034871,822.81787109375
V1595,640539.9091909033,3274780.371034871,1138.9844970703125
V1596,643029.9091909033,3274780.371034871,1200.18212890625
V1597,600459.9091909033,3274750.371034871,760.7521362304688
V1598,543009.9091909033,3274720.371034871,532.8914184570312
V1599,612369.9091909033,3274630.371034871,195.73977661132812
V1600,592059.9091909033,3274600.371034871,563.5612182617188
V1601,617229.9091909033,3274600.371034871,332.63787841796875
V1602,647619.9091909033,3274600.371034871,1099.9532470703125
V1603,675369.9091909033,3274600.371034871,675.6246948242188
V1604,552309.9091909033,3274570.371034871,610.4415283203125
V1605,610359.9091909033,3274570.371034871,391.3882141113281
V1606,562839.9091909033,3274540.371034871,834.492919921875
V1607,615339.9091909033,3274540.371034871,297.4189453125
V1608,649629.9091909033,3274540.371034871,728.32421875
V1609,645129.9091909033,3274510.371034871,1134.2965087890625
V1610,652239.9091909033,3274480.371034871,690.8306274414062
V1611,670209.9091909033,3274480.371034871,420.3885498046875
V1612,547299.9091909033,3274450.371034871,540.0294799804688
V1613,557589.9091909033,3274450.371034871,624.5701904296875
V1614,575139.9091909033,3274450.371034871,913.5912475585938
V1615,622359.9091909033,3274450.371034871,621.3814697265625
V1616,625179.9091909033,3274450.371034871,358.4974060058594
V1617,637599.9091909033,3274450.371034871,875.1089477539062
V1618,564999.9091909033,3274420.371034871,914.8305053710938
V1619,619989.9091909033,3274420.371034871,359.1209716796875
V1620,632499.9091909033,3274420.371034871,715.133544921875
